Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Datetime,Hour,Day,DayOfWeek,Month,IsWeekend,Lag_1,Lag_24,RollingMean_6,RollingMean_24,Device_Total_Consumption,Device_Avg_Consumption,Device_Max_Consumption,Device_Min_Consumption
3.216,0.076,232.8,13.8,0.0,0.0,16.0,2006-12-16 20:02:00,20.0,16.0,5.0,12.0,1.0,3.222,3.418,3.212666666666667,3.311916666666667,16.0,5.333333333333333,16.0,0.0
3.216,0.078,232.79,13.8,0.0,0.0,17.0,2006-12-16 20:03:00,20.0,16.0,5.0,12.0,1.0,3.216,3.396,3.2133333333333334,3.3044166666666666,17.0,5.666666666666667,17.0,0.0
3.194,0.078,231.98,13.6,0.0,0.0,16.0,2006-12-16 20:04:00,20.0,16.0,5.0,12.0,1.0,3.216,3.406,3.2113333333333336,3.295583333333333,16.0,5.333333333333333,16.0,0.0
3.278,0.0,232.88,14.0,0.0,0.0,17.0,2006-12-16 20:05:00,20.0,16.0,5.0,12.0,1.0,3.194,3.406,3.222,3.2902500000000003,17.0,5.666666666666667,17.0,0.0
3.282,0.0,232.52,14.0,0.0,0.0,17.0,2006-12-16 20:06:00,20.0,16.0,5.0,12.0,1.0,3.278,3.392,3.234666666666666,3.2856666666666663,17.0,5.666666666666667,17.0,0.0
3.292,0.0,232.87,14.0,0.0,0.0,16.0,2006-12-16 20:07:00,20.0,16.0,5.0,12.0,1.0,3.282,3.378,3.2463333333333337,3.282083333333333,16.0,5.333333333333333,16.0,0.0
3.316,0.0,233.78,14.0,0.0,0.0,17.0,2006-12-16 20:08:00,20.0,16.0,5.0,12.0,1.0,3.292,3.368,3.263,3.279916666666667,17.0,5.666666666666667,17.0,0.0
3.37,0.08,233.69,14.4,0.0,0.0,17.0,2006-12-16 20:09:00,20.0,16.0,5.0,12.0,1.0,3.316,3.35,3.2886666666666664,3.28075,17.0,5.666666666666667,17.0,0.0
3.42,0.144,234.04,14.6,0.0,0.0,17.0,2006-12-16 20:10:00,20.0,16.0,5.0,12.0,1.0,3.37,3.352,3.326333333333333,3.283583333333333,17.0,5.666666666666667,17.0,0.0
3.41,0.142,233.93,14.6,0.0,0.0,16.0,2006-12-16 20:11:00,20.0,16.0,5.0,12.0,1.0,3.42,3.364,3.348333333333333,3.2854999999999994,16.0,5.333333333333333,16.0,0.0
3.4,0.14,233.62,14.4,0.0,0.0,17.0,2006-12-16 20:12:00,20.0,16.0,5.0,12.0,1.0,3.41,3.38,3.3680000000000003,3.2863333333333333,17.0,5.666666666666667,17.0,0.0
3.4,0.14,233.64,14.4,0.0,0.0,17.0,2006-12-16 20:13:00,20.0,16.0,5.0,12.0,1.0,3.4,3.404,3.386,3.286166666666667,17.0,5.666666666666667,17.0,0.0
3.388,0.14,233.26,14.4,0.0,0.0,16.0,2006-12-16 20:14:00,20.0,16.0,5.0,12.0,1.0,3.4,3.378,3.398,3.286583333333333,16.0,5.333333333333333,16.0,0.0
3.37,0.086,233.9,14.4,0.0,0.0,17.0,2006-12-16 20:15:00,20.0,16.0,5.0,12.0,1.0,3.388,3.388,3.398,3.285833333333333,17.0,5.666666666666667,17.0,0.0
3.332,0.0,233.68,14.2,0.0,0.0,17.0,2006-12-16 20:16:00,20.0,16.0,5.0,12.0,1.0,3.37,3.376,3.3833333333333333,3.284,17.0,5.666666666666667,17.0,0.0
3.31,0.0,232.83,14.2,0.0,0.0,17.0,2006-12-16 20:17:00,20.0,16.0,5.0,12.0,1.0,3.332,3.254,3.3666666666666667,3.2863333333333333,17.0,5.666666666666667,17.0,0.0
3.312,0.0,233.0,14.2,0.0,0.0,16.0,2006-12-16 20:18:00,20.0,16.0,5.0,12.0,1.0,3.31,3.214,3.352,3.2904166666666668,16.0,5.333333333333333,16.0,0.0
3.314,0.0,233.08,14.2,0.0,0.0,17.0,2006-12-16 20:19:00,20.0,16.0,5.0,12.0,1.0,3.312,3.202,3.337666666666667,3.295083333333334,17.0,5.666666666666667,17.0,0.0
3.302,0.0,232.69,14.2,0.0,0.0,16.0,2006-12-16 20:20:00,20.0,16.0,5.0,12.0,1.0,3.314,3.202,3.323333333333333,3.29925,16.0,5.333333333333333,16.0,0.0
3.302,0.0,232.91,14.0,0.0,0.0,17.0,2006-12-16 20:21:00,20.0,16.0,5.0,12.0,1.0,3.302,3.212,3.312,3.3030000000000004,17.0,5.666666666666667,17.0,0.0
3.3,0.0,232.87,14.0,0.0,0.0,17.0,2006-12-16 20:22:00,20.0,16.0,5.0,12.0,1.0,3.302,3.206,3.306666666666666,3.3069166666666665,17.0,5.666666666666667,17.0,0.0
3.29,0.0,232.42,14.0,0.0,0.0,16.0,2006-12-16 20:23:00,20.0,16.0,5.0,12.0,1.0,3.3,3.214,3.303333333333333,3.310083333333333,16.0,5.333333333333333,16.0,0.0
3.286,0.0,232.31,14.0,0.0,0.0,17.0,2006-12-16 20:24:00,20.0,16.0,5.0,12.0,1.0,3.29,3.206,3.299,3.313416666666667,17.0,5.666666666666667,17.0,0.0
3.23,0.052,232.79,13.8,0.0,0.0,16.0,2006-12-16 20:25:00,20.0,16.0,5.0,12.0,1.0,3.286,3.222,3.285,3.31375,16.0,5.333333333333333,16.0,0.0
3.218,0.078,233.05,13.8,0.0,0.0,17.0,2006-12-16 20:26:00,20.0,16.0,5.0,12.0,1.0,3.23,3.216,3.2710000000000004,3.313833333333333,17.0,5.666666666666667,17.0,0.0
3.258,0.076,234.57,13.8,0.0,0.0,17.0,2006-12-16 20:27:00,20.0,16.0,5.0,12.0,1.0,3.218,3.216,3.263666666666667,3.315583333333333,17.0,5.666666666666667,17.0,0.0
3.264,0.076,234.79,13.8,0.0,0.0,17.0,2006-12-16 20:28:00,20.0,16.0,5.0,12.0,1.0,3.258,3.194,3.2576666666666667,3.3185,17.0,5.666666666666667,17.0,0.0
3.26,0.076,234.6,13.8,0.0,0.0,17.0,2006-12-16 20:29:00,20.0,16.0,5.0,12.0,1.0,3.264,3.278,3.252666666666667,3.31775,17.0,5.666666666666667,17.0,0.0
3.262,0.076,234.54,13.8,0.0,0.0,17.0,2006-12-16 20:30:00,20.0,16.0,5.0,12.0,1.0,3.26,3.282,3.2486666666666664,3.3169166666666663,17.0,5.666666666666667,17.0,0.0
3.264,0.076,234.6,13.8,0.0,0.0,16.0,2006-12-16 20:31:00,20.0,16.0,5.0,12.0,1.0,3.262,3.292,3.2543333333333333,3.31575,16.0,5.333333333333333,16.0,0.0
3.238,0.076,233.77,13.8,0.0,0.0,17.0,2006-12-16 20:32:00,20.0,16.0,5.0,12.0,1.0,3.264,3.316,3.2576666666666667,3.3125,17.0,5.666666666666667,17.0,0.0
3.228,0.078,233.5,13.8,0.0,0.0,17.0,2006-12-16 20:33:00,20.0,16.0,5.0,12.0,1.0,3.238,3.37,3.2526666666666664,3.3065833333333337,17.0,5.666666666666667,17.0,0.0
3.222,0.078,233.27,13.8,0.0,0.0,17.0,2006-12-16 20:34:00,20.0,16.0,5.0,12.0,1.0,3.228,3.42,3.2456666666666667,3.2983333333333333,17.0,5.666666666666667,17.0,0.0
3.226,0.078,233.37,13.8,0.0,0.0,16.0,2006-12-16 20:35:00,20.0,16.0,5.0,12.0,1.0,3.222,3.41,3.24,3.290666666666666,16.0,5.333333333333333,16.0,0.0
3.206,0.078,232.64,13.6,0.0,0.0,17.0,2006-12-16 20:36:00,20.0,16.0,5.0,12.0,1.0,3.226,3.4,3.230666666666666,3.282583333333333,17.0,5.666666666666667,17.0,0.0
3.188,0.08,231.95,13.6,0.0,0.0,16.0,2006-12-16 20:37:00,20.0,16.0,5.0,12.0,1.0,3.206,3.4,3.218,3.27375,16.0,5.333333333333333,16.0,0.0
3.196,0.08,232.21,13.6,0.0,0.0,17.0,2006-12-16 20:38:00,20.0,16.0,5.0,12.0,1.0,3.188,3.388,3.211,3.26575,17.0,5.666666666666667,17.0,0.0
3.204,0.078,232.5,13.6,0.0,0.0,16.0,2006-12-16 20:39:00,20.0,16.0,5.0,12.0,1.0,3.196,3.37,3.2070000000000003,3.258833333333333,16.0,5.333333333333333,16.0,0.0
3.232,0.078,233.63,13.8,0.0,0.0,17.0,2006-12-16 20:40:00,20.0,16.0,5.0,12.0,1.0,3.204,3.332,3.2086666666666672,3.254666666666667,17.0,5.666666666666667,17.0,0.0
3.254,0.074,234.43,13.8,0.0,0.0,17.0,2006-12-16 20:41:00,20.0,16.0,5.0,12.0,1.0,3.232,3.31,3.2133333333333334,3.252333333333333,17.0,5.666666666666667,17.0,0.0
3.376,0.05,234.63,14.4,0.0,0.0,17.0,2006-12-16 20:42:00,20.0,16.0,5.0,12.0,1.0,3.254,3.312,3.241666666666667,3.2550000000000003,17.0,5.666666666666667,17.0,0.0
3.372,0.048,235.05,14.2,0.0,0.0,17.0,2006-12-16 20:43:00,20.0,16.0,5.0,12.0,1.0,3.376,3.314,3.272333333333333,3.2574166666666664,17.0,5.666666666666667,17.0,0.0
3.366,0.048,234.96,14.2,0.0,0.0,17.0,2006-12-16 20:44:00,20.0,16.0,5.0,12.0,1.0,3.372,3.302,3.300666666666667,3.2600833333333337,17.0,5.666666666666667,17.0,0.0
3.386,0.05,235.77,14.2,0.0,0.0,17.0,2006-12-16 20:45:00,20.0,16.0,5.0,12.0,1.0,3.366,3.302,3.331,3.263583333333333,17.0,5.666666666666667,17.0,0.0
3.496,0.146,236.76,14.8,0.0,0.0,17.0,2006-12-16 20:46:00,20.0,16.0,5.0,12.0,1.0,3.386,3.3,3.375,3.2717500000000004,17.0,5.666666666666667,17.0,0.0
3.426,0.146,234.59,14.6,0.0,0.0,17.0,2006-12-16 20:47:00,20.0,16.0,5.0,12.0,1.0,3.496,3.29,3.4036666666666666,3.277416666666667,17.0,5.666666666666667,17.0,0.0
3.44,0.148,235.13,14.6,0.0,0.0,17.0,2006-12-16 20:48:00,20.0,16.0,5.0,12.0,1.0,3.426,3.286,3.414333333333333,3.2838333333333334,17.0,5.666666666666667,17.0,0.0
3.44,0.146,235.14,14.6,0.0,0.0,17.0,2006-12-16 20:49:00,20.0,16.0,5.0,12.0,1.0,3.44,3.23,3.4256666666666664,3.2925833333333334,17.0,5.666666666666667,17.0,0.0
3.454,0.15,235.75,14.6,0.0,0.0,17.0,2006-12-16 20:50:00,20.0,16.0,5.0,12.0,1.0,3.44,3.218,3.440333333333333,3.3024166666666663,17.0,5.666666666666667,17.0,0.0
3.45,0.15,235.69,14.6,0.0,0.0,17.0,2006-12-16 20:51:00,20.0,16.0,5.0,12.0,1.0,3.454,3.258,3.451,3.310416666666667,17.0,5.666666666666667,17.0,0.0
3.48,0.154,236.86,14.6,0.0,0.0,17.0,2006-12-16 20:52:00,20.0,16.0,5.0,12.0,1.0,3.45,3.264,3.4483333333333337,3.3194166666666667,17.0,5.666666666666667,17.0,0.0
3.474,0.152,236.72,14.6,0.0,0.0,17.0,2006-12-16 20:53:00,20.0,16.0,5.0,12.0,1.0,3.48,3.26,3.4563333333333333,3.3283333333333336,17.0,5.666666666666667,17.0,0.0
3.456,0.15,236.05,14.6,0.0,0.0,17.0,2006-12-16 20:54:00,20.0,16.0,5.0,12.0,1.0,3.474,3.262,3.459,3.3364166666666666,17.0,5.666666666666667,17.0,0.0
1.832,0.17,237.54,8.4,0.0,0.0,17.0,2006-12-16 20:55:00,20.0,16.0,5.0,12.0,1.0,3.456,3.264,3.1910000000000003,3.27675,17.0,5.666666666666667,17.0,0.0
2.044,0.102,237.44,9.4,0.0,0.0,18.0,2006-12-16 20:56:00,20.0,16.0,5.0,12.0,1.0,1.832,3.238,2.956,3.227,18.0,6.0,18.0,0.0
3.354,0.0,237.0,14.0,0.0,0.0,17.0,2006-12-16 20:57:00,20.0,16.0,5.0,12.0,1.0,2.044,3.228,2.94,3.23225,17.0,5.666666666666667,17.0,0.0
3.282,0.074,235.55,13.8,0.0,0.0,17.0,2006-12-16 20:58:00,20.0,16.0,5.0,12.0,1.0,3.354,3.222,2.907,3.23475,17.0,5.666666666666667,17.0,0.0
3.308,0.074,236.51,14.0,0.0,0.0,17.0,2006-12-16 20:59:00,20.0,16.0,5.0,12.0,1.0,3.282,3.226,2.8793333333333333,3.238166666666667,17.0,5.666666666666667,17.0,0.0
3.314,0.072,236.76,14.0,0.0,0.0,17.0,2006-12-16 21:00:00,21.0,16.0,5.0,12.0,1.0,3.308,3.206,2.8556666666666666,3.2426666666666666,17.0,5.666666666666667,17.0,0.0
3.306,0.072,237.11,13.8,0.0,0.0,17.0,2006-12-16 21:01:00,21.0,16.0,5.0,12.0,1.0,3.314,3.188,3.1013333333333333,3.247583333333333,17.0,5.666666666666667,17.0,0.0
1.692,0.054,238.72,7.8,0.0,0.0,18.0,2006-12-16 21:02:00,21.0,16.0,5.0,12.0,1.0,3.306,3.196,3.042666666666667,3.1849166666666666,18.0,6.0,18.0,0.0
3.342,0.07,237.66,14.0,0.0,0.0,17.0,2006-12-16 21:03:00,21.0,16.0,5.0,12.0,1.0,1.692,3.204,3.040666666666666,3.1906666666666665,17.0,5.666666666666667,17.0,0.0
3.354,0.07,238.2,14.0,0.0,0.0,17.0,2006-12-16 21:04:00,21.0,16.0,5.0,12.0,1.0,3.342,3.232,3.052666666666667,3.19575,17.0,5.666666666666667,17.0,0.0
3.334,0.072,237.46,14.0,0.0,0.0,18.0,2006-12-16 21:05:00,21.0,16.0,5.0,12.0,1.0,3.354,3.254,3.0570000000000004,3.1990833333333337,18.0,6.0,18.0,0.0
3.33,0.072,237.36,14.0,0.0,0.0,17.0,2006-12-16 21:06:00,21.0,16.0,5.0,12.0,1.0,3.334,3.376,3.0596666666666668,3.1971666666666665,17.0,5.666666666666667,17.0,0.0
2.74,0.064,238.13,12.0,0.0,0.0,17.0,2006-12-16 21:07:00,21.0,16.0,5.0,12.0,1.0,3.33,3.372,2.9653333333333336,3.170833333333334,17.0,5.666666666666667,17.0,0.0
2.188,0.06,237.74,10.0,0.0,0.0,18.0,2006-12-16 21:08:00,21.0,16.0,5.0,12.0,1.0,2.74,3.366,3.048,3.12175,18.0,6.0,18.0,0.0
3.33,0.07,237.26,14.0,0.0,0.0,17.0,2006-12-16 21:09:00,21.0,16.0,5.0,12.0,1.0,2.188,3.386,3.0460000000000007,3.1194166666666674,17.0,5.666666666666667,17.0,0.0
3.34,0.07,237.69,14.0,0.0,0.0,17.0,2006-12-16 21:10:00,21.0,16.0,5.0,12.0,1.0,3.33,3.496,3.0436666666666667,3.1129166666666666,17.0,5.666666666666667,17.0,0.0
3.306,0.072,236.44,14.0,0.0,0.0,17.0,2006-12-16 21:11:00,21.0,16.0,5.0,12.0,1.0,3.34,3.426,3.039,3.107916666666666,17.0,5.666666666666667,17.0,0.0
3.044,0.072,236.23,13.2,0.0,0.0,17.0,2006-12-16 21:12:00,21.0,16.0,5.0,12.0,1.0,3.306,3.44,2.9913333333333334,3.091416666666667,17.0,5.666666666666667,17.0,0.0
1.766,0.058,237.7,8.2,0.0,0.0,18.0,2006-12-16 21:13:00,21.0,16.0,5.0,12.0,1.0,3.044,3.44,2.829,3.0216666666666665,18.0,6.0,18.0,0.0
3.376,0.0,235.73,14.2,0.0,0.0,17.0,2006-12-16 21:14:00,21.0,16.0,5.0,12.0,1.0,1.766,3.454,3.027,3.018416666666667,17.0,5.666666666666667,17.0,0.0
3.414,0.052,236.51,14.4,0.0,0.0,17.0,2006-12-16 21:15:00,21.0,16.0,5.0,12.0,1.0,3.376,3.45,3.041,3.016916666666667,17.0,5.666666666666667,17.0,0.0
3.426,0.054,237.11,14.4,0.0,0.0,17.0,2006-12-16 21:16:00,21.0,16.0,5.0,12.0,1.0,3.414,3.48,3.055333333333333,3.014666666666667,17.0,5.666666666666667,17.0,0.0
3.42,0.054,237.06,14.4,0.0,0.0,17.0,2006-12-16 21:17:00,21.0,16.0,5.0,12.0,1.0,3.426,3.474,3.074333333333333,3.0124166666666667,17.0,5.666666666666667,17.0,0.0
1.876,0.074,238.63,8.6,0.0,0.0,18.0,2006-12-16 21:18:00,21.0,16.0,5.0,12.0,1.0,3.42,3.456,2.8796666666666666,2.9465833333333333,18.0,6.0,18.0,0.0
3.442,0.056,237.58,14.4,0.0,0.0,17.0,2006-12-16 21:19:00,21.0,16.0,5.0,12.0,1.0,1.876,1.832,3.1590000000000003,3.013666666666667,17.0,5.666666666666667,17.0,0.0
3.414,0.054,236.87,14.4,0.0,0.0,17.0,2006-12-16 21:20:00,21.0,16.0,5.0,12.0,1.0,3.442,2.044,3.1653333333333333,3.0707500000000003,17.0,5.666666666666667,17.0,0.0
3.412,0.056,236.94,14.4,0.0,0.0,17.0,2006-12-16 21:21:00,21.0,16.0,5.0,12.0,1.0,3.414,3.354,3.165,3.073166666666667,17.0,5.666666666666667,17.0,0.0
2.542,0.068,238.17,11.4,0.0,0.0,18.0,2006-12-16 21:22:00,21.0,16.0,5.0,12.0,1.0,3.412,3.282,3.0176666666666665,3.0423333333333336,18.0,6.0,18.0,0.0
2.82,0.062,237.42,12.4,0.0,0.0,17.0,2006-12-16 21:23:00,21.0,16.0,5.0,12.0,1.0,2.542,3.308,2.917666666666667,3.022,17.0,5.666666666666667,17.0,0.0
3.41,0.054,236.91,14.4,0.0,0.0,17.0,2006-12-16 21:24:00,21.0,16.0,5.0,12.0,1.0,2.82,3.314,3.1733333333333333,3.026,17.0,5.666666666666667,17.0,0.0
3.392,0.052,236.24,14.2,0.0,0.0,17.0,2006-12-16 21:25:00,21.0,16.0,5.0,12.0,1.0,3.41,3.306,3.165,3.029583333333333,17.0,5.666666666666667,17.0,0.0
2.878,0.06,237.17,12.6,0.0,0.0,17.0,2006-12-16 21:26:00,21.0,16.0,5.0,12.0,1.0,3.392,1.692,3.0756666666666668,3.079,17.0,5.666666666666667,17.0,0.0
1.848,0.112,238.59,8.4,0.0,0.0,18.0,2006-12-16 21:27:00,21.0,16.0,5.0,12.0,1.0,2.878,3.342,2.815,3.01675,18.0,6.0,18.0,0.0
3.494,0.144,237.43,14.6,0.0,0.0,17.0,2006-12-16 21:28:00,21.0,16.0,5.0,12.0,1.0,1.848,3.354,2.9736666666666665,3.0225833333333334,17.0,5.666666666666667,17.0,0.0
3.42,0.0,237.73,14.2,0.0,0.0,17.0,2006-12-16 21:29:00,21.0,16.0,5.0,12.0,1.0,3.494,3.334,3.0736666666666665,3.0261666666666667,17.0,5.666666666666667,17.0,0.0
3.226,0.0,237.2,13.8,0.0,0.0,18.0,2006-12-16 21:30:00,21.0,16.0,5.0,12.0,1.0,3.42,3.33,3.043,3.0218333333333334,18.0,6.0,18.0,0.0
1.948,0.0,238.41,9.0,0.0,0.0,17.0,2006-12-16 21:31:00,21.0,16.0,5.0,12.0,1.0,3.226,2.74,2.8023333333333333,2.988833333333333,17.0,5.666666666666667,17.0,0.0
3.392,0.0,236.6,14.2,0.0,0.0,17.0,2006-12-16 21:32:00,21.0,16.0,5.0,12.0,1.0,1.948,2.188,2.888,3.039,17.0,5.666666666666667,17.0,0.0
3.368,0.0,236.12,14.2,0.0,0.0,17.0,2006-12-16 21:33:00,21.0,16.0,5.0,12.0,1.0,3.392,3.33,3.1413333333333333,3.0405833333333327,17.0,5.666666666666667,17.0,0.0
3.378,0.0,236.54,14.2,0.0,0.0,17.0,2006-12-16 21:34:00,21.0,16.0,5.0,12.0,1.0,3.368,3.34,3.122,3.0421666666666667,17.0,5.666666666666667,17.0,0.0
1.872,0.0,238.48,8.6,0.0,0.0,18.0,2006-12-16 21:35:00,21.0,16.0,5.0,12.0,1.0,3.378,3.306,2.8639999999999994,2.982416666666667,18.0,6.0,18.0,0.0
3.212,0.0,237.27,13.6,0.0,0.0,17.0,2006-12-16 21:36:00,21.0,16.0,5.0,12.0,1.0,1.872,3.044,2.861666666666667,2.9894166666666666,17.0,5.666666666666667,17.0,0.0
3.346,0.0,237.06,14.0,0.0,0.0,17.0,2006-12-16 21:37:00,21.0,16.0,5.0,12.0,1.0,3.212,1.766,3.0946666666666665,3.0552500000000005,17.0,5.666666666666667,17.0,0.0
3.308,0.072,236.49,14.0,0.0,0.0,17.0,2006-12-16 21:38:00,21.0,16.0,5.0,12.0,1.0,3.346,3.376,3.080666666666667,3.0524166666666663,17.0,5.666666666666667,17.0,0.0
3.302,0.072,236.28,13.8,0.0,0.0,17.0,2006-12-16 21:39:00,21.0,16.0,5.0,12.0,1.0,3.308,3.414,3.0696666666666665,3.04775,17.0,5.666666666666667,17.0,0.0
2.36,0.064,236.89,10.8,0.0,0.0,18.0,2006-12-16 21:40:00,21.0,16.0,5.0,12.0,1.0,3.302,3.426,2.9,3.0033333333333334,18.0,6.0,18.0,0.0
2.652,0.046,236.64,11.8,0.0,0.0,17.0,2006-12-16 21:41:00,21.0,16.0,5.0,12.0,1.0,2.36,3.42,3.03,2.9713333333333334,17.0,5.666666666666667,17.0,0.0
3.392,0.0,236.58,14.2,0.0,1.0,17.0,2006-12-16 21:42:00,21.0,16.0,5.0,12.0,1.0,2.652,1.876,3.06,3.0345,18.0,6.0,17.0,0.0
3.398,0.0,236.83,14.2,0.0,2.0,17.0,2006-12-16 21:43:00,21.0,16.0,5.0,12.0,1.0,3.392,3.442,3.0686666666666667,3.032666666666666,19.0,6.333333333333333,17.0,0.0
3.424,0.046,237.75,14.4,0.0,1.0,17.0,2006-12-16 21:44:00,21.0,16.0,5.0,12.0,1.0,3.398,3.414,3.088,3.0330833333333334,18.0,6.0,17.0,0.0
1.86,0.066,239.69,8.4,0.0,2.0,18.0,2006-12-16 21:45:00,21.0,16.0,5.0,12.0,1.0,3.424,3.412,2.847666666666667,2.9684166666666667,20.0,6.666666666666667,18.0,0.0
3.25,0.082,238.95,13.8,0.0,1.0,17.0,2006-12-16 21:46:00,21.0,16.0,5.0,12.0,1.0,1.86,2.542,2.996,2.997916666666667,18.0,6.0,17.0,0.0
3.502,0.172,236.46,14.8,0.0,1.0,18.0,2006-12-16 21:47:00,21.0,16.0,5.0,12.0,1.0,3.25,2.82,3.1376666666666666,3.026333333333333,19.0,6.333333333333333,18.0,0.0
3.484,0.17,235.98,14.6,0.0,2.0,17.0,2006-12-16 21:48:00,21.0,16.0,5.0,12.0,1.0,3.502,3.41,3.153,3.029416666666666,19.0,6.333333333333333,17.0,0.0
3.478,0.168,235.85,14.6,0.0,1.0,17.0,2006-12-16 21:49:00,21.0,16.0,5.0,12.0,1.0,3.484,3.392,3.1663333333333337,3.033,18.0,6.0,17.0,0.0
1.696,0.194,238.19,7.6,0.0,2.0,17.0,2006-12-16 21:50:00,21.0,16.0,5.0,12.0,1.0,3.478,2.878,2.8783333333333334,2.98375,19.0,6.333333333333333,17.0,0.0
3.494,0.17,236.28,14.8,0.0,1.0,17.0,2006-12-16 21:51:00,21.0,16.0,5.0,12.0,1.0,1.696,1.848,3.1506666666666665,3.0523333333333333,18.0,6.0,17.0,0.0
3.482,0.17,236.4,14.6,0.0,1.0,17.0,2006-12-16 21:52:00,21.0,16.0,5.0,12.0,1.0,3.494,3.494,3.1893333333333334,3.051833333333333,18.0,6.0,17.0,0.0
3.48,0.17,236.46,14.6,0.0,2.0,17.0,2006-12-16 21:53:00,21.0,16.0,5.0,12.0,1.0,3.482,3.42,3.185666666666666,3.0543333333333336,19.0,6.333333333333333,17.0,0.0
3.474,0.168,236.28,14.6,0.0,1.0,17.0,2006-12-16 21:54:00,21.0,16.0,5.0,12.0,1.0,3.48,3.226,3.184,3.064666666666667,18.0,6.0,17.0,0.0
2.308,0.184,237.33,10.6,0.0,1.0,18.0,2006-12-16 21:55:00,21.0,16.0,5.0,12.0,1.0,3.474,1.948,2.9890000000000003,3.0796666666666663,19.0,6.333333333333333,18.0,0.0
2.926,0.178,237.09,12.8,0.0,2.0,17.0,2006-12-16 21:56:00,21.0,16.0,5.0,12.0,1.0,2.308,3.392,3.1940000000000004,3.06025,19.0,6.333333333333333,17.0,0.0
3.472,0.17,236.39,14.6,0.0,1.0,17.0,2006-12-16 21:57:00,21.0,16.0,5.0,12.0,1.0,2.926,3.368,3.190333333333333,3.064583333333333,18.0,6.0,17.0,0.0
3.48,0.17,236.75,14.6,0.0,1.0,17.0,2006-12-16 21:58:00,21.0,16.0,5.0,12.0,1.0,3.472,3.378,3.19,3.068833333333333,18.0,6.0,17.0,0.0
3.454,0.168,235.73,14.6,0.0,2.0,17.0,2006-12-16 21:59:00,21.0,16.0,5.0,12.0,1.0,3.48,1.872,3.185666666666666,3.1347500000000004,19.0,6.333333333333333,17.0,0.0
3.464,0.17,236.03,14.6,0.0,1.0,17.0,2006-12-16 22:00:00,22.0,16.0,5.0,12.0,1.0,3.454,3.212,3.184,3.1452500000000003,18.0,6.0,17.0,0.0
1.786,0.096,237.68,8.2,0.0,1.0,18.0,2006-12-16 22:01:00,22.0,16.0,5.0,12.0,1.0,3.464,3.346,3.097,3.08025,19.0,6.333333333333333,18.0,0.0
3.182,0.0,235.99,13.6,0.0,1.0,17.0,2006-12-16 22:02:00,22.0,16.0,5.0,12.0,1.0,1.786,3.308,3.139666666666667,3.075,18.0,6.0,17.0,0.0
3.378,0.0,236.26,14.2,0.0,2.0,17.0,2006-12-16 22:03:00,22.0,16.0,5.0,12.0,1.0,3.182,3.302,3.124,3.0781666666666663,19.0,6.333333333333333,17.0,0.0
3.372,0.0,236.03,14.2,0.0,1.0,17.0,2006-12-16 22:04:00,22.0,16.0,5.0,12.0,1.0,3.378,2.36,3.106,3.120333333333333,18.0,6.0,17.0,0.0
3.362,0.0,235.7,14.2,0.0,1.0,17.0,2006-12-16 22:05:00,22.0,16.0,5.0,12.0,1.0,3.372,2.652,3.090666666666667,3.1499166666666665,18.0,6.0,17.0,0.0
3.112,0.0,236.08,13.4,0.0,1.0,17.0,2006-12-16 22:06:00,22.0,16.0,5.0,12.0,1.0,3.362,3.392,3.032,3.13825,18.0,6.0,17.0,0.0
1.614,0.056,237.31,7.4,0.0,0.0,17.0,2006-12-16 22:07:00,22.0,16.0,5.0,12.0,1.0,3.112,3.398,3.0033333333333334,3.063916666666667,17.0,5.666666666666667,17.0,0.0
3.358,0.0,236.14,14.2,0.0,0.0,17.0,2006-12-16 22:08:00,22.0,16.0,5.0,12.0,1.0,1.614,3.424,3.032666666666666,3.061166666666667,17.0,5.666666666666667,17.0,0.0
3.388,0.0,236.61,14.2,0.0,0.0,17.0,2006-12-16 22:09:00,22.0,16.0,5.0,12.0,1.0,3.358,1.86,3.034333333333333,3.124833333333333,17.0,5.666666666666667,17.0,0.0
3.392,0.0,236.93,14.2,0.0,0.0,17.0,2006-12-16 22:10:00,22.0,16.0,5.0,12.0,1.0,3.388,3.25,3.0376666666666665,3.1307500000000004,17.0,5.666666666666667,17.0,0.0
2.81,0.0,237.97,12.4,0.0,0.0,18.0,2006-12-16 22:11:00,22.0,16.0,5.0,12.0,1.0,3.392,3.502,2.9456666666666664,3.1019166666666664,18.0,6.0,18.0,0.0
2.18,0.0,238.02,10.0,0.0,0.0,17.0,2006-12-16 22:12:00,22.0,16.0,5.0,12.0,1.0,2.81,3.484,2.7903333333333333,3.0475833333333333,17.0,5.666666666666667,17.0,0.0
3.37,0.0,236.06,14.2,0.0,0.0,17.0,2006-12-16 22:13:00,22.0,16.0,5.0,12.0,1.0,2.18,3.478,3.083,3.0430833333333336,17.0,5.666666666666667,17.0,0.0
3.326,0.0,234.45,14.0,0.0,0.0,17.0,2006-12-16 22:14:00,22.0,16.0,5.0,12.0,1.0,3.37,1.696,3.077666666666667,3.111,17.0,5.666666666666667,17.0,0.0
2.778,0.0,235.31,12.0,0.0,0.0,9.0,2006-12-16 22:15:00,22.0,16.0,5.0,12.0,1.0,3.326,3.494,2.9760000000000004,3.081166666666667,9.0,3.0,9.0,0.0
